tipo,fecha,id_conversacion,texto_usuario,texto_referencia,likes,rts
REACCION,2026-02-15 18:19:27+00:00,2022518923212550206,"@detectordebolu1 @MiltonFriedom5 @basubte @gcba @jorgemacri No es mi estilo, conozco canciones pop de bandas de rock porque son pop(ulares), nada más",🟢🐰 DeBÍ TiRAR MáS FOToS de esta WELTiTA INoLVIDABLE ✨  ▶️ Extensión horaria en la Línea D tras el show de Bad Bunny.  #subte #buenosaires #badbunny #dtmf https://t.co/IiMu59BNHG,0,0
REACCION,2026-02-15 18:18:44+00:00,2022518923212550206,"@detectordebolu1 @MiltonFriedom5 @basubte @gcba @jorgemacri Mejor a ser un anciano nariz de pichula caída que odia a los ingleses por la Patagonia pero les chupa la pinga a los mismos por la música, peor aún ver a blanquitos argentinos creerse caribeños por la cumbia o el reggaeton",🟢🐰 DeBÍ TiRAR MáS FOToS de esta WELTiTA INoLVIDABLE ✨  ▶️ Extensión horaria en la Línea D tras el show de Bad Bunny.  #subte #buenosaires #badbunny #dtmf https://t.co/IiMu59BNHG,0,0
ANUNCIO,2026-02-13 16:23:17+00:00,2022345846743064632,"Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",,223,9
REACCION,2026-02-13 19:40:23+00:00,2022345846743064632,@basubte CONLA TUYA CONTRIBUYENTE,"Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",3,0
REACCION,2026-02-13 19:24:05+00:00,2022345846743064632,"@basubte No puedo ir y volver porque tengo que combinar, ustedes gobiernan como siempre para una parte ínfima de la población de esta ciudad","Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",2,0
REACCION,2026-02-13 19:10:24+00:00,2022345846743064632,@basubte CON LA TUYA CONTRIBUYENTE,"Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",5,0
REACCION,2026-02-13 19:07:38+00:00,2022345846743064632,"@basubte Hijos de puta, la estación de Plaza Italia ya está cerrada hace 7 meses y sigue cerrada porque en la obra hay solo dos obreros trabajando, manga de vagos corruptos hijos de puta","Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",10,0
REACCION,2026-02-13 17:06:39+00:00,2022345846743064632,@basubte Por fin agarro la pala black macri,"Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",1,0
REACCION,2026-02-13 16:28:17+00:00,2022345846743064632,@basubte ¿Cuando va a abrir las estaciones cerradas? https://t.co/H1piGC3iWN,"Este viernes, sábado y domingo toca Bad Bunny en River, y podés ir y volver en Subte.  La Línea D funcionará los tres días con horario extendido hasta la 1:30 h. Único ingreso por C. de Tucumán.  Las estaciones habilitadas para bajar son Olleros, Palermo, Pueyrredón y 9 de julio. https://t.co/RtygUAhz7e",13,0
ANUNCIO,2026-02-12 17:39:15+00:00,2022002572874379763,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",,3858,142
REACCION,2026-02-15 15:36:33+00:00,2022002572874379763,"@sfederse @basubte NO, PARA QUE, ESTA OCUPADO EN OTRAS COSAS EL SR. @jorgemacri en nada que nos favorezca OBVIO","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-14 02:24:15+00:00,2022002572874379763,@basubte El único emova que ilumina es el que arde,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-14 01:45:10+00:00,2022002572874379763,@basubte Pero nadie irá a ver a ese latino pelotudo,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-14 01:41:27+00:00,2022002572874379763,@magistralarg @basubte Enseñale a Jorge Macri entonces que tiene la ciudad con el mayor presupuesto pero no le rinde ni un poco 🙏🏼,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 23:01:17+00:00,2022002572874379763,"@basubte DeBieRon arreGlar las rePutisimas esCaleras mecÁnicAS de CARLOS PELLEGRINI (donde combinan las tres líneas más usadas!!!!!!!!) en vez de hacer un video para anunciar una extensión de dos horas, manga de impresentables https://t.co/6HG1eFBUis","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",12,1
REACCION,2026-02-13 19:38:16+00:00,2022002572874379763,@lucabassua @DevCasla @basubte Que a parte de seco sos mogolico?,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 19:35:20+00:00,2022002572874379763,@basubte Sáquenle la concesión a Emova que ya demostraron con creces ser unos incompetentes,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 19:07:49+00:00,2022002572874379763,"@basubte Hijos de puta, la estación de Plaza Italia ya está cerrada hace 7 meses y sigue cerrada porque en la obra hay solo dos obreros trabajando, manga de vagos corruptos hijos de puta","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",1,0
REACCION,2026-02-13 18:05:41+00:00,2022002572874379763,"@basubte Hay que volver a saltar molinetes y cagarse a piñas con la seguridad, toda la linea D tiene olor a orto en las estaciones","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 17:57:31+00:00,2022002572874379763,@basubte Las prioridades del gobierno de la ciudad.,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 17:47:38+00:00,2022002572874379763,@basubte Andate a la concha de tu madre,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",1,0
REACCION,2026-02-13 17:39:38+00:00,2022002572874379763,@basubte Necesito la estación Uruguay para volver de la facultad!!! A mi que me importa esa música caribeña,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 17:26:56+00:00,2022002572874379763,@basubte La escalera mecánica de la línea B Estación Alem ( una estación que no usa nadie se ve) la UNICA que  sube del anden  a la estación no anda hace 10 días.  Se pasan en inoperantes.,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 17:02:12+00:00,2022002572874379763,"@Juanimond @basubte probablemente desde la productora ponen la tarasca para extender el horario, el gobierno no va a pelar los billetes por un recital jajaja","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 16:49:13+00:00,2022002572874379763,@basubte El día anterior lo tenes que anunciar hijo de mil putas ?,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 16:45:14+00:00,2022002572874379763,"@basubte Porque no limpian las estaciones, los trenes, habilitan los baños, las escaleras mecanicas, dejen de robarle a los pasajeros, cada vez mas caro y cada vez peor el servicio","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",3,0
REACCION,2026-02-13 16:32:59+00:00,2022002572874379763,@basubte Espero que funcione con otros conciertos,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 16:25:04+00:00,2022002572874379763,@basubte el obrador sobre diagonal norte está HACE AÑOS,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 16:22:47+00:00,2022002572874379763,@basubte Arreglen la ventilación en ma estación del Obelisco. Y limpien ese maldito olor a meado.,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 16:13:55+00:00,2022002572874379763,"@basubte Anda como el culo la línea está. Todo el día mugrienta, las villa de plaza Italia. Manga de sin vergüenzas","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 16:03:34+00:00,2022002572874379763,@aapanda19 @DevCasla @basubte Quien dejó el portón abierto,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 15:44:42+00:00,2022002572874379763,"@basubte Seria bueno que a parte también se ocuparan de LA LIMPIEZA y abrir estaciones que llevan 6 meses cerradas, pero bueno..","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 15:25:46+00:00,2022002572874379763,@basubte Hay estaciones de subte son ascensor para gente que lo necesita. Como es posible?,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 15:02:34+00:00,2022002572874379763,@basubte No prenden el aire acondicionado en pleno Febrero. Son una manga de mugrientos,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 14:51:31+00:00,2022002572874379763,@AxelEmD @rikdv @basubte Excusas. Tienen que tapar algo gigante. Alcanza con recorrer palermo y ver obras rarisimas,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 14:51:24+00:00,2022002572874379763,@basubte Para esa mierda sí y no para los laburantes de todos los días?,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",3,0
REACCION,2026-02-13 14:43:56+00:00,2022002572874379763,@basubte y si arreglan todas las escaleras mecánicas y ascensores rotos ya que están tan generosos?,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
REACCION,2026-02-13 14:24:08+00:00,2022002572874379763,@basubte Extendidisimo che,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",2,0
REACCION,2026-02-13 14:22:58+00:00,2022002572874379763,@basubte video inverosímil porque hay escaleras que funcionan !!,"🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",3,0
REACCION,2026-02-13 14:11:35+00:00,2022002572874379763,"@zelolag @rikdv @basubte Ya desmintieron eso varias veces, las filtraciones son culpa de caños de AySA agua y cloacas","🐰 EXTENsIÓN HOrARIA - LÍnEA d  Este viernes, sábado y domingo toca toca Bad Bunny en River, y la Línea D funcionará los tres días con horario extendido hasta la 1:30 a.m.  #subte #buenosaires #badbunny #dtmf https://t.co/PNJUtSj7LL",0,0
